x,y,SNOW_ON_GROUND,SPEED_MAX_GUST,LOCAL_MONTH,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,TOTAL_SNOW,MIN_REL_HUMIDITY,STATION_NAME,MAX_TEMPERATURE,TOTAL_RAIN,ID,MIN_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,CLIMATE_IDENTIFIER,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION,MEAN_TEMPERATURE,LOCAL_DATE,HEATING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY_FLAG,COOLING_DEGREE_DAYS_FLAG
-66.08805555555556,43.82694444444444,,44,6,98,,15,,M,,44,YARMOUTH A,24.9,,8206496.2022.6.15,,,,NS,8206496,2022,,0,,,9.2,5,,,17.1,2022-06-15 00:00:00,0.9,,,
-66.08805555555556,43.82694444444444,,41,6,97,,16,,M,,55,YARMOUTH A,19.3,,8206496.2022.6.16,,,,NS,8206496,2022,,0,,,8.5,20,,,13.9,2022-06-16 00:00:00,4.1,,,
-66.08805555555556,43.82694444444444,,55,6,100,,17,,M,,85,YARMOUTH A,14.8,,8206496.2022.6.17,,,,NS,8206496,2022,,0,,,12.2,20,,,13.5,2022-06-17 00:00:00,4.5,,,
-66.08805555555556,43.82694444444444,,33,6,100,,18,,M,,74,YARMOUTH A,17.4,,8206496.2022.6.18,,,,NS,8206496,2022,,0,,,9,28,,,13.2,2022-06-18 00:00:00,4.8,,,
-66.08805555555556,43.82694444444444,,,6,99,,19,,M,,78,YARMOUTH A,14,,8206496.2022.6.19,,,,NS,8206496,2022,,0,,,9.6,,,,11.8,2022-06-19 00:00:00,6.2,,,
-66.08805555555556,43.82694444444444,,46,6,100,,20,,M,,79,YARMOUTH A,14.9,,8206496.2022.6.20,,,,NS,8206496,2022,,0,,,9.6,34,,,12.3,2022-06-20 00:00:00,5.7,,,
-66.08805555555556,43.82694444444444,,32,6,96,,21,,M,,58,YARMOUTH A,17.9,,8206496.2022.6.21,,,,NS,8206496,2022,,0,,,10.3,33,,,14.1,2022-06-21 00:00:00,3.9,,,
-66.08805555555556,43.82694444444444,,34,6,99,,22,,M,,67,YARMOUTH A,17.8,,8206496.2022.6.22,,,,NS,8206496,2022,,0,,,9.5,16,,,13.7,2022-06-22 00:00:00,4.3,,,
-66.08805555555556,43.82694444444444,,,6,100,,23,,M,,53,YARMOUTH A,22.2,,8206496.2022.6.23,,,,NS,8206496,2022,,0,,,11.1,,,,16.7,2022-06-23 00:00:00,1.3,,,
-66.08805555555556,43.82694444444444,,33,6,100,,24,,M,,84,YARMOUTH A,20.3,,8206496.2022.6.24,,,,NS,8206496,2022,,0,,,12.4,32,,,16.4,2022-06-24 00:00:00,1.6,,,
-66.08805555555556,43.82694444444444,,,6,99,,25,,M,,78,YARMOUTH A,20.8,,8206496.2022.6.25,,,,NS,8206496,2022,,0,,,13.6,,,,17.2,2022-06-25 00:00:00,0.8,,,
-66.08805555555556,43.82694444444444,,33,6,100,,26,,M,,58,YARMOUTH A,24.4,,8206496.2022.6.26,,,,NS,8206496,2022,,0.7,,,12.9,19,,,18.7,2022-06-26 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,52,6,100,,27,,M,,77,YARMOUTH A,22.6,,8206496.2022.6.27,,,,NS,8206496,2022,,0,,,13.4,20,,,18,2022-06-27 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,41,6,100,,28,,M,,79,YARMOUTH A,19.4,,8206496.2022.6.28,,,,NS,8206496,2022,,0,,,11.3,22,,,15.4,2022-06-28 00:00:00,2.6,,,
-66.08805555555556,43.82694444444444,,,6,99,,29,,M,,52,YARMOUTH A,22.8,,8206496.2022.6.29,,,,NS,8206496,2022,,0,,,11,,,,16.9,2022-06-29 00:00:00,1.1,,,
-66.08805555555556,43.82694444444444,,38,6,95,,30,,M,,73,YARMOUTH A,20.1,,8206496.2022.6.30,,,,NS,8206496,2022,,0,,,11.7,33,,,15.9,2022-06-30 00:00:00,2.1,,,
-66.08805555555556,43.82694444444444,,45,7,100,,1,,M,,58,YARMOUTH A,23.1,,8206496.2022.7.1,,,,NS,8206496,2022,,0,,,12,19,,,17.6,2022-07-01 00:00:00,0.4,,,
-66.08805555555556,43.82694444444444,,60,7,100,,2,,M,,98,YARMOUTH A,18.2,,8206496.2022.7.2,,,,NS,8206496,2022,,0,,,14.8,24,,,16.5,2022-07-02 00:00:00,1.5,,,
-66.08805555555556,43.82694444444444,,,7,100,,3,,M,,79,YARMOUTH A,23.1,,8206496.2022.7.3,,,,NS,8206496,2022,,0,,,12.7,,,,17.9,2022-07-03 00:00:00,0.1,,,
-66.08805555555556,43.82694444444444,,35,7,95,,4,,M,,49,YARMOUTH A,20.6,,8206496.2022.7.4,,,,NS,8206496,2022,,0,,,11.8,32,,,16.2,2022-07-04 00:00:00,1.8,,,
-66.08805555555556,43.82694444444444,,33,7,100,,5,,M,,51,YARMOUTH A,23.1,,8206496.2022.7.5,,,,NS,8206496,2022,,0,,,11.9,26,,,17.5,2022-07-05 00:00:00,0.5,,,
-66.08805555555556,43.82694444444444,,55,7,100,,6,,M,,82,YARMOUTH A,18.7,,8206496.2022.7.6,,,,NS,8206496,2022,,0,,,11.6,20,,,15.2,2022-07-06 00:00:00,2.8,,,
-66.08805555555556,43.82694444444444,,,7,98,,7,,M,,46,YARMOUTH A,21.3,,8206496.2022.7.7,,,,NS,8206496,2022,,0,,,10.3,,,,15.8,2022-07-07 00:00:00,2.2,,,
-66.08805555555556,43.82694444444444,,32,7,98,,8,,M,,65,YARMOUTH A,20,,8206496.2022.7.8,,,,NS,8206496,2022,,0,,,11.8,22,,,15.9,2022-07-08 00:00:00,2.1,,,
-66.08805555555556,43.82694444444444,,43,7,97,,9,,M,,39,YARMOUTH A,22.5,,8206496.2022.7.9,,,,NS,8206496,2022,,0,,,11.8,35,,,17.2,2022-07-09 00:00:00,0.8,,,
-66.08805555555556,43.82694444444444,,32,7,100,,10,,M,,39,YARMOUTH A,22.1,,8206496.2022.7.10,,,,NS,8206496,2022,,0,,,9.2,31,,,15.7,2022-07-10 00:00:00,2.3,,,
-66.08805555555556,43.82694444444444,,37,7,90,,11,,M,,54,YARMOUTH A,21.3,,8206496.2022.7.11,,,,NS,8206496,2022,,0,,,12.2,21,,,16.8,2022-07-11 00:00:00,1.2,,,
-66.08805555555556,43.82694444444444,,58,7,,,12,,M,,,YARMOUTH A,20.2,,8206496.2022.7.12,,,,NS,8206496,2022,,0,,,13.2,21,,,16.7,2022-07-12 00:00:00,1.3,M,M,
-66.08805555555556,43.82694444444444,,44,7,100,,13,,M,,78,YARMOUTH A,22.8,,8206496.2022.7.13,,,,NS,8206496,2022,,0,,,12.7,21,,,17.8,2022-07-13 00:00:00,0.2,,,
-66.08805555555556,43.82694444444444,,,7,100,,14,,M,,65,YARMOUTH A,25.6,,8206496.2022.7.14,,,,NS,8206496,2022,,0.9,,,12.2,,,,18.9,2022-07-14 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,34,7,100,,15,,M,,75,YARMOUTH A,20.4,,8206496.2022.7.15,,,,NS,8206496,2022,,0,,,14.4,30,,,17.4,2022-07-15 00:00:00,0.6,,,
-66.08805555555556,43.82694444444444,,41,7,96,,16,,M,,74,YARMOUTH A,21.6,,8206496.2022.7.16,,,,NS,8206496,2022,,0.4,,,15.1,22,,,18.4,2022-07-16 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,31,7,100,,17,,M,,71,YARMOUTH A,22.9,,8206496.2022.7.17,,,,NS,8206496,2022,,0.9,,,14.8,21,,,18.9,2022-07-17 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,51,7,100,,18,,M,,88,YARMOUTH A,22.1,,8206496.2022.7.18,,,,NS,8206496,2022,,0.5,,,14.8,20,,,18.5,2022-07-18 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,57,7,100,,19,,M,,79,YARMOUTH A,21,,8206496.2022.7.19,,,,NS,8206496,2022,,0.9,,,16.7,21,,,18.9,2022-07-19 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,34,7,99,,20,,M,,62,YARMOUTH A,24.5,,8206496.2022.7.20,,,,NS,8206496,2022,,2.4,,,16.2,27,,,20.4,2022-07-20 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,38,7,100,,21,,M,,85,YARMOUTH A,23.9,,8206496.2022.7.21,,,,NS,8206496,2022,,1.7,,,15.4,20,,,19.7,2022-07-21 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,7,100,,22,,M,,74,YARMOUTH A,25.2,,8206496.2022.7.22,,,,NS,8206496,2022,,2.9,,,16.5,,,,20.9,2022-07-22 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,7,100,,23,,M,,78,YARMOUTH A,26.2,,8206496.2022.7.23,,,,NS,8206496,2022,,3.3,,,16.4,,,,21.3,2022-07-23 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,45,7,100,,24,,M,,71,YARMOUTH A,26.7,,8206496.2022.7.24,,,,NS,8206496,2022,,3.5,,,16.3,19,,,21.5,2022-07-24 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,52,7,100,,25,,M,,95,YARMOUTH A,21.9,,8206496.2022.7.25,,,,NS,8206496,2022,,2,,,18,22,,,20,2022-07-25 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,7,100,,26,,M,,54,YARMOUTH A,23.8,,8206496.2022.7.26,,,,NS,8206496,2022,,1.1,,,14.4,,,,19.1,2022-07-26 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,32,7,100,,27,,M,,70,YARMOUTH A,23.6,,8206496.2022.7.27,,,,NS,8206496,2022,,0.9,,,14.2,22,,,18.9,2022-07-27 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,7,100,,28,,M,,54,YARMOUTH A,25.6,,8206496.2022.7.28,,,,NS,8206496,2022,,2.2,,,14.8,,,,20.2,2022-07-28 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,44,7,100,,29,,M,,87,YARMOUTH A,22.9,,8206496.2022.7.29,,,,NS,8206496,2022,,1.8,,,16.7,18,,,19.8,2022-07-29 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,35,7,100,,30,,M,,78,YARMOUTH A,22.3,,8206496.2022.7.30,,,,NS,8206496,2022,,1.5,,,16.6,29,,,19.5,2022-07-30 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,33,7,99,,31,,M,,75,YARMOUTH A,22.2,,8206496.2022.7.31,,,,NS,8206496,2022,,1,,,15.7,33,,,19,2022-07-31 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,40,8,100,,1,,M,,82,YARMOUTH A,23.5,,8206496.2022.8.1,,,,NS,8206496,2022,,2,,,16.4,23,,,20,2022-08-01 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,34,8,100,,2,,M,,89,YARMOUTH A,20.1,,8206496.2022.8.2,,,,NS,8206496,2022,,0.7,,,17.3,23,,,18.7,2022-08-02 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,33,8,100,,3,,M,,75,YARMOUTH A,24.4,,8206496.2022.8.3,,,,NS,8206496,2022,,1.7,,,15,23,,,19.7,2022-08-03 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,100,,4,,M,,77,YARMOUTH A,23.9,,8206496.2022.8.4,,,,NS,8206496,2022,,1.8,,,15.7,,,,19.8,2022-08-04 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,33,8,100,,5,,M,,85,YARMOUTH A,24.8,,8206496.2022.8.5,,,,NS,8206496,2022,,3.3,,,17.7,23,,,21.3,2022-08-05 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,31,8,100,,6,,M,,85,YARMOUTH A,25.2,,8206496.2022.8.6,,,,NS,8206496,2022,,3.8,,,18.3,23,,,21.8,2022-08-06 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,48,8,100,,7,,M,,89,YARMOUTH A,24,,8206496.2022.8.7,,,,NS,8206496,2022,,3.3,,,18.5,24,,,21.3,2022-08-07 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,32,8,100,,8,,M,,87,YARMOUTH A,24.3,,8206496.2022.8.8,,,,NS,8206496,2022,,3,,,17.7,26,,,21,2022-08-08 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,51,8,100,,9,,M,,81,YARMOUTH A,23.7,,8206496.2022.8.9,,,,NS,8206496,2022,,3.2,,,18.6,21,,,21.2,2022-08-09 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,98,,10,,M,,72,YARMOUTH A,22.8,,8206496.2022.8.10,,,,NS,8206496,2022,,1,,,15.2,,,,19,2022-08-10 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,100,,11,,M,,90,YARMOUTH A,19.7,,8206496.2022.8.11,,,,NS,8206496,2022,,0,,,15.4,,,,17.6,2022-08-11 00:00:00,0.4,,,
-66.08805555555556,43.82694444444444,,,8,100,,12,,M,,82,YARMOUTH A,22,,8206496.2022.8.12,,,,NS,8206496,2022,,0,,,13.4,,,,17.7,2022-08-12 00:00:00,0.3,,,
-66.08805555555556,43.82694444444444,,,8,100,,13,,M,,67,YARMOUTH A,25.1,,8206496.2022.8.13,,,,NS,8206496,2022,,2,,,14.9,,,,20,2022-08-13 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,40,8,99,,14,,M,,75,YARMOUTH A,20.6,,8206496.2022.8.14,,,,NS,8206496,2022,,0,,,14.5,30,,,17.6,2022-08-14 00:00:00,0.4,,,
-66.08805555555556,43.82694444444444,,,8,100,,15,,M,,73,YARMOUTH A,22.9,,8206496.2022.8.15,,,,NS,8206496,2022,,0.2,,,13.4,,,,18.2,2022-08-15 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,44,8,99,,16,,M,,43,YARMOUTH A,27.5,,8206496.2022.8.16,,,,NS,8206496,2022,,2.9,,,14.2,7,,,20.9,2022-08-16 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,45,8,100,,17,,M,,93,YARMOUTH A,24,,8206496.2022.8.17,,,,NS,8206496,2022,,1.8,,,15.6,6,,,19.8,2022-08-17 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,50,8,99,,18,,M,,84,YARMOUTH A,19.4,,8206496.2022.8.18,,,,NS,8206496,2022,,0,,,15.5,18,,,17.5,2022-08-18 00:00:00,0.5,,,
-66.08805555555556,43.82694444444444,,38,8,97,,19,,M,,78,YARMOUTH A,20.7,,8206496.2022.8.19,,,,NS,8206496,2022,,0.1,,,15.5,29,,,18.1,2022-08-19 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,99,,20,,M,,54,YARMOUTH A,26.8,,8206496.2022.8.20,,,,NS,8206496,2022,,2.2,,,13.5,,,,20.2,2022-08-20 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,100,,21,,M,,44,YARMOUTH A,27.5,,8206496.2022.8.21,,,,NS,8206496,2022,,2.4,,,13.3,,,,20.4,2022-08-21 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,36,8,100,,22,,M,,67,YARMOUTH A,26.4,,8206496.2022.8.22,,,,NS,8206496,2022,,2.5,,,14.5,16,,,20.5,2022-08-22 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,31,8,100,,23,,M,,95,YARMOUTH A,21.4,,8206496.2022.8.23,,,,NS,8206496,2022,,1.2,,,16.9,19,,,19.2,2022-08-23 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,100,,24,,M,,96,YARMOUTH A,21.5,,8206496.2022.8.24,,,,NS,8206496,2022,,1.2,,,16.9,,,,19.2,2022-08-24 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,100,,25,,M,,90,YARMOUTH A,20.4,,8206496.2022.8.25,,,,NS,8206496,2022,,0,,,13.8,,,,17.1,2022-08-25 00:00:00,0.9,,,
-66.08805555555556,43.82694444444444,,,8,100,,26,,M,,80,YARMOUTH A,23.6,,8206496.2022.8.26,,,,NS,8206496,2022,,1,,,14.3,,,,19,2022-08-26 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,33,8,100,,27,,M,,76,YARMOUTH A,23.6,,8206496.2022.8.27,,,,NS,8206496,2022,,1.2,,,14.8,34,,,19.2,2022-08-27 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,8,99,,28,,M,,72,YARMOUTH A,22.5,,8206496.2022.8.28,,,,NS,8206496,2022,,0,,,12.9,,,,17.7,2022-08-28 00:00:00,0.3,,,
-66.08805555555556,43.82694444444444,,36,8,100,,29,,M,,66,YARMOUTH A,21.8,,8206496.2022.8.29,,,,NS,8206496,2022,,0,,,11.4,22,,,16.6,2022-08-29 00:00:00,1.4,,,
-66.08805555555556,43.82694444444444,,49,8,100,,30,,M,,83,YARMOUTH A,23.6,,8206496.2022.8.30,,,,NS,8206496,2022,,2.4,,,17.2,21,,,20.4,2022-08-30 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,57,8,100,,31,,M,,91,YARMOUTH A,20.7,,8206496.2022.8.31,,,,NS,8206496,2022,,0,,,15,14,,,17.9,2022-08-31 00:00:00,0.1,,,
-66.08805555555556,43.82694444444444,,39,9,100,,1,,M,,59,YARMOUTH A,23.6,,8206496.2022.9.1,,,,NS,8206496,2022,,0,,,12.1,22,,,17.9,2022-09-01 00:00:00,0.1,,,
-66.08805555555556,43.82694444444444,,38,9,95,,2,,M,,56,YARMOUTH A,17.7,,8206496.2022.9.2,,,,NS,8206496,2022,,0,,,10.7,32,,,14.2,2022-09-02 00:00:00,3.8,,,
-66.08805555555556,43.82694444444444,,,9,96,,3,,M,,48,YARMOUTH A,21.4,,8206496.2022.9.3,,,,NS,8206496,2022,,0,,,8.6,,,,15,2022-09-03 00:00:00,3,,,
-66.08805555555556,43.82694444444444,,,9,100,,4,,M,,61,YARMOUTH A,20.5,,8206496.2022.9.4,,,,NS,8206496,2022,,0,,,10.3,,,,15.4,2022-09-04 00:00:00,2.6,,,
-66.08805555555556,43.82694444444444,,,9,100,,5,,M,,85,YARMOUTH A,20.9,,8206496.2022.9.5,,,,NS,8206496,2022,,0,,,14.8,,,,17.9,2022-09-05 00:00:00,0.1,,,
-66.08805555555556,43.82694444444444,,,9,100,,6,,M,,90,YARMOUTH A,17.8,,8206496.2022.9.6,,,,NS,8206496,2022,,0,,,14.5,,,,16.2,2022-09-06 00:00:00,1.8,,,
-66.08805555555556,43.82694444444444,,,9,99,,7,,M,,38,YARMOUTH A,23,,8206496.2022.9.7,,,,NS,8206496,2022,,0,,,11.2,,,,17.1,2022-09-07 00:00:00,0.9,,,
-66.08805555555556,43.82694444444444,,,9,100,,8,,M,,51,YARMOUTH A,24,,8206496.2022.9.8,,,,NS,8206496,2022,,0,,,11.3,,,,17.7,2022-09-08 00:00:00,0.3,,,
-66.08805555555556,43.82694444444444,,34,9,99,,9,,M,,59,YARMOUTH A,23.2,,8206496.2022.9.9,,,,NS,8206496,2022,,0,,,11.8,32,,,17.5,2022-09-09 00:00:00,0.5,,,
-66.08805555555556,43.82694444444444,,36,9,97,,10,,M,,63,YARMOUTH A,23.7,,8206496.2022.9.10,,,,NS,8206496,2022,,0.9,,,14.1,33,,,18.9,2022-09-10 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,9,97,,11,,M,,69,YARMOUTH A,25.4,,8206496.2022.9.11,,,,NS,8206496,2022,,2.2,,,14.9,,,,20.2,2022-09-11 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,9,100,,12,,M,,88,YARMOUTH A,21,,8206496.2022.9.12,,,,NS,8206496,2022,,0.4,,,15.8,,,,18.4,2022-09-12 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,,9,100,,13,,M,,84,YARMOUTH A,22.3,,8206496.2022.9.13,,,,NS,8206496,2022,,1.2,,,16.1,,,,19.2,2022-09-13 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,47,9,100,,14,,M,,79,YARMOUTH A,20.5,,8206496.2022.9.14,,,,NS,8206496,2022,,0,,,14.8,26,,,17.7,2022-09-14 00:00:00,0.3,,,
-66.08805555555556,43.82694444444444,,53,9,85,,15,,M,,56,YARMOUTH A,16.1,,8206496.2022.9.15,,,,NS,8206496,2022,,0,,,12.3,30,,,14.2,2022-09-15 00:00:00,3.8,,,
-66.08805555555556,43.82694444444444,,58,9,78,,16,,M,,57,YARMOUTH A,15.4,,8206496.2022.9.16,,,,NS,8206496,2022,,0,,,10.6,32,,,13,2022-09-16 00:00:00,5,,,
-66.08805555555556,43.82694444444444,,42,9,89,,17,,M,,63,YARMOUTH A,15.1,,8206496.2022.9.17,,,,NS,8206496,2022,,0,,,9.8,35,,,12.5,2022-09-17 00:00:00,5.5,,,
-66.08805555555556,43.82694444444444,,31,9,100,,18,,M,,87,YARMOUTH A,16.5,,8206496.2022.9.18,,,,NS,8206496,2022,,0,,,11.4,22,,,14,2022-09-18 00:00:00,4,,,
-66.08805555555556,43.82694444444444,,,9,98,,19,,M,,58,YARMOUTH A,17.7,,8206496.2022.9.19,,,,NS,8206496,2022,,0,,,9.7,,,,13.7,2022-09-19 00:00:00,4.3,,,
-66.08805555555556,43.82694444444444,,51,9,100,,20,,M,,95,YARMOUTH A,17.8,,8206496.2022.9.20,,,,NS,8206496,2022,,0,,,12.7,11,,,15.3,2022-09-20 00:00:00,2.7,,,
-66.08805555555556,43.82694444444444,,32,9,100,,21,,M,,86,YARMOUTH A,15.9,,8206496.2022.9.21,,,,NS,8206496,2022,,0,,,12.2,29,,,14.1,2022-09-21 00:00:00,3.9,,,
-66.08805555555556,43.82694444444444,,61,9,99,,22,,M,,86,YARMOUTH A,19,,8206496.2022.9.22,,,,NS,8206496,2022,,0,,,12.2,16,,,15.6,2022-09-22 00:00:00,2.4,,,
-66.08805555555556,43.82694444444444,,89,9,100,,23,,M,,76,YARMOUTH A,14.2,,8206496.2022.9.23,,,,NS,8206496,2022,,0,,,9.6,33,,,11.9,2022-09-23 00:00:00,6.1,,,
-66.08805555555556,43.82694444444444,,84,9,83,,24,,M,,56,YARMOUTH A,14.6,,8206496.2022.9.24,,,,NS,8206496,2022,,0,,,9.9,32,,,12.3,2022-09-24 00:00:00,5.7,,,
-66.08805555555556,43.82694444444444,,41,9,96,,25,,M,,62,YARMOUTH A,17.7,,8206496.2022.9.25,,,,NS,8206496,2022,,0,,,11.6,19,,,14.7,2022-09-25 00:00:00,3.3,,,
-66.08805555555556,43.82694444444444,,53,9,100,,26,,M,,87,YARMOUTH A,18.8,,8206496.2022.9.26,,,,NS,8206496,2022,,0,,,14.3,19,,,16.6,2022-09-26 00:00:00,1.4,,,
-66.08805555555556,43.82694444444444,,,9,100,,27,,M,,75,YARMOUTH A,22.3,,8206496.2022.9.27,,,,NS,8206496,2022,,0.1,,,13.8,,,,18.1,2022-09-27 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,37,9,100,,28,,M,,80,YARMOUTH A,17.5,,8206496.2022.9.28,,,,NS,8206496,2022,,0,,,3.3,25,,,10.4,2022-09-28 00:00:00,7.6,,,
-66.08805555555556,43.82694444444444,,41,9,100,,29,,M,,68,YARMOUTH A,17,,8206496.2022.9.29,,,,NS,8206496,2022,,0,,,7.6,33,,,12.3,2022-09-29 00:00:00,5.7,,,
-66.08805555555556,43.82694444444444,,,9,95,,30,,M,,52,YARMOUTH A,15.4,,8206496.2022.9.30,,,,NS,8206496,2022,,0,,,6,,,,10.7,2022-09-30 00:00:00,7.3,,,
-66.08805555555556,43.82694444444444,,,10,98,,1,,M,,75,YARMOUTH A,14.8,,8206496.2022.10.1,,,,NS,8206496,2022,,0,,,5.6,,,,10.2,2022-10-01 00:00:00,7.8,,,
-66.08805555555556,43.82694444444444,,52,10,94,,2,,M,,47,YARMOUTH A,14.1,,8206496.2022.10.2,,,,NS,8206496,2022,,0,,,2.3,2,,,8.2,2022-10-02 00:00:00,9.8,,,
-66.08805555555556,43.82694444444444,,41,10,92,,3,,M,,37,YARMOUTH A,15,,8206496.2022.10.3,,,,NS,8206496,2022,,0,,,1.4,5,,,8.2,2022-10-03 00:00:00,9.8,,,
-66.08805555555556,43.82694444444444,,33,10,95,,4,,M,,60,YARMOUTH A,18.9,,8206496.2022.10.4,,,,NS,8206496,2022,,0,,,4.5,10,,,11.7,2022-10-04 00:00:00,6.3,,,
-66.08805555555556,43.82694444444444,,39,10,99,,5,,M,,77,YARMOUTH A,18.4,,8206496.2022.10.5,,,,NS,8206496,2022,,0,,,11.9,9,,,15.2,2022-10-05 00:00:00,2.8,,,
-66.08805555555556,43.82694444444444,,35,10,100,,6,,M,,97,YARMOUTH A,15.6,,8206496.2022.10.6,,,,NS,8206496,2022,,0,,,8.5,7,,,12.1,2022-10-06 00:00:00,5.9,,,
-66.08805555555556,43.82694444444444,,31,10,100,,7,,M,,67,YARMOUTH A,19.4,,8206496.2022.10.7,,,,NS,8206496,2022,,0,,,8.8,22,,,14.1,2022-10-07 00:00:00,3.9,,,
-66.08805555555556,43.82694444444444,,36,10,100,,8,,M,,71,YARMOUTH A,14.4,,8206496.2022.10.8,,,,NS,8206496,2022,,0,,,6.4,33,,,10.4,2022-10-08 00:00:00,7.6,,,
-66.08805555555556,43.82694444444444,,48,10,90,,9,,M,,60,YARMOUTH A,14.2,,8206496.2022.10.9,,,,NS,8206496,2022,,0,,,3.5,26,,,8.9,2022-10-09 00:00:00,9.1,,,
-66.08805555555556,43.82694444444444,,,10,99,,10,,M,,54,YARMOUTH A,12.5,,8206496.2022.10.10,,,,NS,8206496,2022,,0,,,3.5,,,,8,2022-10-10 00:00:00,10,,,
-66.08805555555556,43.82694444444444,,,10,100,,11,,M,,60,YARMOUTH A,12.9,,8206496.2022.10.11,,,,NS,8206496,2022,,0,,,3.8,,,,8.4,2022-10-11 00:00:00,9.6,,,
-66.08805555555556,43.82694444444444,,,10,100,,12,,M,,67,YARMOUTH A,16.8,,8206496.2022.10.12,,,,NS,8206496,2022,,0,,,3.5,,,,10.2,2022-10-12 00:00:00,7.8,,,
-66.08805555555556,43.82694444444444,,45,10,100,,13,,M,,64,YARMOUTH A,19,,8206496.2022.10.13,,,,NS,8206496,2022,,0,,,11.7,14,,,15.4,2022-10-13 00:00:00,2.6,,,
-66.08805555555556,43.82694444444444,,60,10,97,,14,,M,,74,YARMOUTH A,22,,8206496.2022.10.14,,,,NS,8206496,2022,,0.9,,,15.7,14,,,18.9,2022-10-14 00:00:00,0,,,
-66.08805555555556,43.82694444444444,,58,10,100,,15,,M,,93,YARMOUTH A,19.8,,8206496.2022.10.15,,,,NS,8206496,2022,,0,,,15.7,15,,,17.8,2022-10-15 00:00:00,0.2,,,
-66.08805555555556,43.82694444444444,,36,10,100,,16,,M,,63,YARMOUTH A,18.4,,8206496.2022.10.16,,,,NS,8206496,2022,,0,,,7.9,31,,,13.2,2022-10-16 00:00:00,4.8,,,
-66.08805555555556,43.82694444444444,,33,10,100,,17,,M,,87,YARMOUTH A,17.2,,8206496.2022.10.17,,,,NS,8206496,2022,,0,,,7.8,16,,,12.5,2022-10-17 00:00:00,5.5,,,
-66.08805555555556,43.82694444444444,,69,10,97,,18,,M,,87,YARMOUTH A,19.6,,8206496.2022.10.18,,,,NS,8206496,2022,,0,,,13.8,15,,,16.7,2022-10-18 00:00:00,1.3,,,
