,Day,Month,Year,DAP,Stage,WC(1.20)a,Raina,Irri,Surf,Infilt,RO,Drain,CR,Zgwta,Ex,E,E/Ex,Trxa,Tra,Tr/Trx,ETx,ET,ET/ETx,GD,Za,StExp,StSto,StSen,StSalta,StWeed,CC,CCw,StTr,Kc(Tr),Trxb,Trb,TrW,Tr/Trxb,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.20)b,Wr(0.40),Zb,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.20),SaltZ,Zc,ECe,ECsw,StSaltb,Zgwtb,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rainb,ETo,Tmin,Tavg,Tmax,CO2
64,28,5,2024,-9,0,363.6,21.8,0.0,0.0,18.8,3.0,0.0,0.0,-9.9,2.7,2.7,100,0.0,0.0,100,2.7,2.7,100,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,363.6,123.6,0.4,123.6,200.0,120.0,92.0,74.0,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,44.8,18.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.8,2.5,12.2,14.7,17.2,423.08
65,29,5,2024,-9,0,360.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.2,3.2,100,0.0,0.0,100,3.2,3.2,100,9.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,360.5,120.5,0.4,120.5,200.0,120.0,92.0,75.0,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,30.7,29.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,10.0,13.6,17.2,423.08
66,30,5,2024,-9,0,356.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-9.9,4.4,4.3,98,0.0,0.0,100,4.4,4.3,98,9.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,356.1,116.1,0.4,116.1,200.0,120.0,92.0,77.5,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,26.0,30.1,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.2,13.6,20.0,423.08
67,31,5,2024,-9,0,353.3,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-9.9,3.8,2.8,73,0.0,0.0,100,3.8,2.8,73,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,353.3,113.2,0.4,113.2,200.0,120.0,92.0,76.3,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,23.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,10.0,14.7,19.4,423.08
68,1,6,2024,-9,0,350.6,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-9.9,4.9,2.6,53,0.0,0.0,100,4.9,2.6,53,13.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,350.6,110.6,0.4,110.6,200.0,120.0,92.0,78.6,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,11.1,17.5,23.9,423.08
69,2,6,2024,-9,0,348.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-9.9,3.8,3.1,81,0.0,0.0,100,3.8,3.1,81,11.3,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,348.0,108.0,0.4,108.0,200.0,120.0,92.0,76.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,18.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.5,10.6,15.3,20.0,423.08
70,3,6,2024,-9,0,345.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.8,2.1,56,0.0,0.0,100,3.8,2.1,56,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,345.9,105.9,0.4,105.9,200.0,120.0,92.0,76.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.7,16.1,20.6,423.08
71,4,6,2024,-9,0,350.9,8.9,0.0,0.0,8.9,0.0,0.0,0.0,-9.9,3.8,3.8,100,0.0,0.0,100,3.8,3.8,100,11.3,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,350.9,110.9,0.4,110.9,200.0,120.0,92.0,76.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,20.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,3.5,10.6,15.3,20.0,423.08
72,5,6,2024,-9,0,349.6,1.8,0.0,0.0,1.8,0.0,0.0,0.0,-9.9,3.2,3.1,96,0.0,0.0,100,3.2,3.1,96,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,349.6,109.6,0.4,109.6,200.0,120.0,92.0,75.1,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,19.6,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,2.9,11.1,14.7,18.3,423.08
73,6,6,2024,-9,0,347.9,0.3,0.0,0.0,0.3,0.0,0.0,0.0,-9.9,2.6,2.0,76,0.0,0.0,100,2.6,2.0,76,10.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,347.9,107.9,0.4,107.9,200.0,120.0,92.0,73.8,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,17.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.4,11.7,14.2,16.7,423.08
74,7,6,2024,-9,0,345.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.7,2.1,56,0.0,0.0,100,3.7,2.1,56,9.3,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,345.9,105.9,0.4,105.9,200.0,120.0,92.0,76.1,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,15.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,8.3,13.3,18.3,423.08
75,8,6,2024,-9,0,344.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.5,1.5,43,0.0,0.0,100,3.5,1.5,43,9.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,344.4,104.4,0.4,104.4,200.0,120.0,92.0,75.7,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,14.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,9.4,13.9,18.3,423.08
76,9,6,2024,-9,0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,4.1,1.4,35,0.0,0.0,100,4.1,1.4,35,11.0,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,343.0,103.0,0.4,103.0,200.0,120.0,92.0,77.0,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,9.4,15.0,20.6,423.08
77,10,6,2024,-9,0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.2,0.9,29,0.0,0.0,100,3.2,0.9,29,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,342.0,102.0,0.4,102.0,200.0,120.0,92.0,75.0,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,12.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,11.1,14.7,18.3,423.08
78,11,6,2024,-9,0,341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,4.0,1.0,25,0.0,0.0,100,4.0,1.0,25,12.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,341.0,101.0,0.4,101.0,200.0,120.0,92.0,76.7,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,11.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,12.2,16.9,21.7,423.08
79,12,6,2024,-9,0,340.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.9,0.8,22,0.0,0.0,100,3.9,0.8,22,12.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,340.2,100.2,0.4,100.2,200.0,120.0,92.0,76.5,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,10.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.7,16.4,21.1,423.08
80,13,6,2024,-9,0,339.5,0.8,0.0,0.0,0.8,0.0,0.0,0.0,-9.9,4.3,1.5,35,0.0,0.0,100,4.3,1.5,35,13.5,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,339.5,99.5,0.4,99.5,200.0,120.0,92.0,77.3,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.5,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,3.9,12.2,17.5,22.8,423.08
81,14,6,2024,-9,0,338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,4.5,0.8,17,0.0,0.0,100,4.5,0.8,17,14.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,338.7,98.7,0.4,98.7,200.0,120.0,92.0,77.8,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,12.8,18.4,23.9,423.08
82,15,6,2024,-9,0,338.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.1,0.5,16,0.0,0.0,100,3.1,0.5,16,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,338.2,98.2,0.4,98.2,200.0,120.0,92.0,74.9,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,8.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,12.8,16.1,19.4,423.08
83,16,6,2024,-9,0,337.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.2,0.5,15,0.0,0.0,100,3.2,0.5,15,11.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,337.8,97.8,0.4,97.8,200.0,120.0,92.0,75.1,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.2,15.8,19.4,423.08
84,17,6,2024,-9,0,337.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.6,0.5,14,0.0,0.0,100,3.6,0.5,14,12.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,337.3,97.3,0.4,97.3,200.0,120.0,92.0,75.9,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,7.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,12.2,16.4,20.6,423.08
85,18,6,2024,-9,0,336.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.8,0.5,13,0.0,0.0,100,3.8,0.5,13,14.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,336.8,96.8,0.4,96.8,200.0,120.0,92.0,76.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.4,18.6,22.8,423.08
86,19,6,2024,-9,0,336.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.3,0.4,12,0.0,0.0,100,3.3,0.4,12,13.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,336.4,96.4,0.4,96.4,200.0,120.0,92.0,75.2,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.4,17.8,21.1,423.08
87,20,6,2024,-9,0,335.9,0.3,0.0,0.0,0.3,0.0,0.0,0.0,-9.9,5.2,0.8,16,0.0,0.0,100,5.2,0.8,16,15.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.9,95.9,0.4,95.9,200.0,120.0,92.0,79.3,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.7,13.9,20.6,27.2,423.08
88,21,6,2024,-9,0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,5.0,0.5,10,0.0,0.0,100,5.0,0.5,10,16.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.4,95.4,0.4,95.4,200.0,120.0,92.0,78.9,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,16.7,22.5,28.3,423.08
89,22,6,2024,-9,0,335.3,4.3,0.0,0.0,4.3,0.0,0.0,0.0,-9.9,5.5,4.4,81,0.0,0.0,100,5.5,4.4,81,14.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.3,95.3,0.4,95.3,200.0,120.0,92.0,79.9,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.0,12.8,20.3,27.8,423.08
90,23,6,2024,-9,0,343.3,10.2,0.0,0.0,10.2,0.0,0.0,0.0,-9.9,2.2,2.2,100,0.0,0.0,100,2.2,2.2,100,12.6,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,343.3,103.3,0.4,103.3,200.0,120.0,92.0,72.8,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,13.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,2.0,15.0,16.6,18.3,423.08
91,24,6,2024,-9,0,339.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.6,3.6,100,0.0,0.0,100,3.6,3.6,100,14.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,339.7,99.7,0.4,99.7,200.0,120.0,92.0,75.9,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,9.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,15.0,18.9,22.8,423.08
92,25,6,2024,-9,0,336.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.0,3.0,100,0.0,0.0,100,3.0,3.0,100,10.7,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,336.7,96.7,0.4,96.7,200.0,120.0,92.0,74.7,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,11.1,14.7,18.3,423.08
93,26,6,2024,-9,0,336.2,0.3,0.0,0.0,0.3,0.0,0.0,0.0,-9.9,4.2,0.7,18,0.0,0.0,100,4.2,0.7,18,12.1,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,336.2,96.2,0.4,96.2,200.0,120.0,92.0,77.3,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,6.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.9,10.0,16.1,22.2,423.08
94,27,6,2024,-9,0,335.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.8,0.4,11,0.0,0.0,100,3.8,0.4,11,10.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.8,95.8,0.4,95.8,200.0,120.0,92.0,76.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.8,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,8.9,14.4,20.0,423.08
95,28,6,2024,-9,0,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,3.7,0.4,10,0.0,0.0,100,3.7,0.4,10,12.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.4,95.4,0.4,95.4,200.0,120.0,92.0,76.0,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.4,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,11.7,16.4,21.1,423.08
96,29,6,2024,-9,0,335.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,2.8,0.3,9,0.0,0.0,100,2.8,0.3,9,11.8,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,335.2,95.2,0.4,95.2,200.0,120.0,92.0,74.3,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.2,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,12.8,15.8,18.9,423.08
97,30,6,2024,-9,0,334.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,2.9,0.3,9,0.0,0.0,100,2.9,0.3,9,12.9,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,334.9,94.9,0.4,94.9,200.0,120.0,92.0,74.4,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.0,29.9,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,13.9,16.9,20.0,423.08
98,1,7,2024,-9,0,334.7,0.5,0.0,0.0,0.5,0.0,0.0,0.0,-9.9,2.8,0.7,25,0.0,0.0,100,2.8,0.7,25,13.2,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,334.7,94.7,0.4,94.7,200.0,120.0,92.0,74.2,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.0,29.7,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,14.4,17.2,20.0,423.08
99,2,7,2024,-9,0,334.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.9,4.3,0.4,9,0.0,0.0,100,4.3,0.4,9,15.4,0.4,0,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,19.3,5.69,85.0,4.835,48.353,99,3.15,0.0,0.0,334.3,94.3,0.4,94.3,200.0,120.0,92.0,77.5,48.7,40.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0,-9.9,-9.0,5.0,29.3,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,13.9,19.4,25.0,423.08
